Semana|Articulo|Unidades|Venta_Pesos|Num_Tiendas|Cant_Tickets
20190710|Art_23|71301|1304108.5635|1|5.5
20190313|Art_23|45504|880446.71|1|5.25
20200722|Art_23|43169|959542.75|1.09|4.56
20201021|Art_23|36487|807103.9308|1.09|4.7
20200701|Art_23|46137|930800.1278|1.09|3.88
20210106|Art_23|33637|707563.5614|1.17|4.79
20200408|Art_23|30254|665243.92|1.09|3.79
20210602|Art_23|58158|1301332.19|1.16|5.23
20200304|Art_23|39472|871887.47|1.06|4.37
20200115|Art_23|33689|668710.41|1.11|5.31
20200916|Art_23|34309|768191.83|1.08|4.47
20200826|Art_23|40865|920085.03|1.09|4.54
20210505|Art_23|56429|1175620.3768|1.16|4.4
20210331|Art_23|49098|1100706.16|1.17|5.15
20210519|Art_23|52026|1082147.6207|1.16|5.01
20201104|Art_23|38669|739580.5643|1.09|3.35
20210324|Art_23|38797|867840.7707|1.17|4.47
20210127|Art_23|26990|584774.2012|1.17|4.25
20190123|Art_23|29731|579157.76|1|5.04
20190320|Art_23|42445|823058.3|1|5.26
20190116|Art_23|26994|519908.16|1|4.98
20190327|Art_23|40853|797408.95|1|5.18
20200610|Art_23|40663|893164.931799999|1.09|4.46
20200506|Art_23|41490|839330.8108|1.05|2.72
20200108|Art_23|35465|705105.21|1.11|5.19
20190814|Art_23|55720|1089970.7|1|5.49
20191002|Art_23|37148|723944.66|1|5.42
20200101|Art_23|37668|746950.29|1.07|4.72
20210203|Art_23|28058|626740.530000001|1.17|3.94
20191023|Art_23|33484|655010.77|1|5.26
20191225|Art_23|40181|795855.98|1.07|5.54
20200902|Art_23|39269|879496.49|1.09|3.49
20201209|Art_23|24303|512824.37|1.09|3.84
20190717|Art_23|64096|1252572.4608|1|5.57
20210630|Art_23|45704|963125.1641|1.16|4.9
20200819|Art_23|43792|985968.55|1.09|4.64
20210310|Art_23|39161|817068.3625|1.17|4.8
20200122|Art_23|31980|634361.1|1.11|5.35
20201223|Art_23|32984|694508.77|1.09|4.74
20200715|Art_23|46324|1033709.6103|1.09|4.54
20200930|Art_23|35034|784957.08|1.08|4.57
20191218|Art_23|38966|773052.47|1.07|5.33
20210217|Art_23|25470|566154.5709|1.17|4.5
20200415|Art_23|29583|649739.46|1.06|4.09
20210609|Art_23|52677|1181227.14|1.16|5.03
20190605|Art_23|56623|1105350.64|1|5.61
20210616|Art_23|51807|1164376.754|1.16|5.02
20200429|Art_23|39899|810883.11|1.09|4.13
20210623|Art_23|52504|1106570.2361|1.16|4.95
20190703|Art_23|71502|1309002.1818|1|5.63
20210317|Art_23|46155|957633.0453|1.17|5
20200318|Art_23|45351|998506.84|1.06|5.26
20210421|Art_23|50835|1130590.6208|1.17|5.08
20190417|Art_23|55210|1065915.1248|1|5.6
20210414|Art_23|51528|1152074.48|1.17|5.08
20200226|Art_23|37051|816822.75|1.06|5.06
20190522|Art_23|66192|1287013.3513|1|5.61
20210512|Art_23|54183|1128444.4488|1.16|5.07
20190807|Art_23|61016|1194195.39|1|5.64
20201118|Art_23|32203|679288.9203|1.09|4.62
20190724|Art_23|56260|1103608.19|1|5.38
20200325|Art_23|32197|708233.12|1.07|4.71
20200729|Art_23|37387|833778.32|1.09|4.34
20210526|Art_23|52738|1179014.4104|1.16|4.76
20210224|Art_23|32706|684148.9791|1.17|4.53
20210113|Art_23|25380|549099.206|1.17|4.29
20190501|Art_23|78944|1401323.293|1|5.51
20210428|Art_23|52807|1096902.9912|1.17|5
20200909|Art_23|38493|868597.96|1.08|4.38
20191204|Art_23|37051|732703.4|1.07|4.66
20200527|Art_23|36741|814042.12|1.09|1.39
20191030|Art_23|32398|633339.11|1|5.12
20190619|Art_23|77973|1429493.0282|1|5.67
20190529|Art_23|62440|1215736.5599|1|5.5
20191009|Art_23|39547|770884.38|1|5.33
20190130|Art_23|28655|559099.93|1|4.97
20200212|Art_23|31936|715711.14|1.08|4.57
20190213|Art_23|29949|580605.14|1|5
20190403|Art_23|46360|905085.88|1|5.44
20201216|Art_23|29016|610286.98|1.09|4.64
20190731|Art_23|56718|1113241.04|1|5.45
20191211|Art_23|36368|720712.85|1.07|5.56
20191016|Art_23|37009|721832.52|1|5.33
20191120|Art_23|36518|712663.89|1.07|5.49
20210120|Art_23|26933|587796.6148|1.17|4.5
20201125|Art_23|28367|597844.2704|1.09|4.46
20190925|Art_23|39989|780736.58|1|5.27
20191127|Art_23|33989|669558.83|1.07|4.64
20201014|Art_23|36660|811573.632|1.09|4.58
20200311|Art_23|36760|812404.02|1.06|5.05
20200401|Art_23|32453|714919.08|1.06|3.96
20190821|Art_23|59632|1165263.18|1|5.67
20200415|Art_24|98378|1953532.4752|1.06|4.09
20201223|Art_24|99079|2000608.1843|1.09|4.74
20190626|Art_24|133206|2979528.7396|1|5.49
20200401|Art_24|107106|2156145.8182|1.06|3.96
20200219|Art_24|74426|1724087.7796|1.07|5.28
20210310|Art_24|91475|2003085.2649|1.17|4.8
20210414|Art_24|146111|3161187.4451|1.17|5.08
20200108|Art_24|61132|1416909.3296|1.11|5.19
20190220|Art_24|71867|1635806.79|1|5.34
20200708|Art_24|111617|2575110.575|1.09|3.12
20200506|Art_24|92604|2140231.6585|1.05|2.72
20210526|Art_24|163410|3446786.8877|1.16|4.76
20190327|Art_24|129355|2473856.8613|1|5.18
20191016|Art_24|108355|2133729.8033|1|5.33
20210407|Art_24|126895|2749510.8733|1.17|4.99
20200701|Art_24|97486|2278511.6|1.09|3.88
20190717|Art_24|214423|4086622.1597|1|5.57
20200520|Art_24|160616|3113586.9125|1.09|1
20200325|Art_24|95485|1952166.0098|1.07|4.71
20200212|Art_24|65018|1508508.3798|1.08|4.57
20190814|Art_24|211733|3993905.9521|1|5.49
20190619|Art_24|136834|3051460.9844|1|5.67
20200930|Art_24|101260|2287761.9559|1.08|4.57
20190724|Art_24|197415|3738560.1295|1|5.38
20190227|Art_24|64522|1471019.82|1|5.12
20190206|Art_24|65320|1487401.73|1|5.23
20200729|Art_24|123679|2507975.1865|1.09|4.34
20190918|Art_24|102269|2283017.6268|1|5.51
20190605|Art_24|210699|3937240.9713|1|5.61
20210106|Art_24|94353|1946892.9683|1.17|4.79
20200513|Art_24|84306|1913717.6774|1.07|3.19
20200429|Art_24|86616|1996011.4094|1.09|4.13
20201125|Art_24|83924|1754636.7716|1.09|4.46
20191106|Art_24|73869|1643731.6401|1|4.99
20190320|Art_24|75316|1659520.5017|1|5.26
20191120|Art_24|74694|1654874.8702|1.07|5.49
20210203|Art_24|65005|1494808.688|1.17|3.94
20190116|Art_24|53778|1206354.29|1|4.98
20200812|Art_24|142890|2885377.7127|1.09|4.45
20210602|Art_24|182704|3828023.8208|1.16|5.23
20191218|Art_24|76099|1760435.5598|1.07|5.33
20201028|Art_24|108446|2255967.7102|1.09|4.46
20190130|Art_24|55625|1265874.03|1|4.97
20210630|Art_24|135898|2860803.0715|1.16|4.9
20190828|Art_24|176003|3337954.4066|1|5.38
20210512|Art_24|144538|3134456.828|1.16|5.07
20200805|Art_24|145592|2950541.3232|1.09|2.77
20200304|Art_24|76185|1764472.6798|1.06|4.37
20210217|Art_24|57649|1290832.5108|1.17|4.5
20200909|Art_24|139664|2796253.4458|1.08|4.38
20210505|Art_24|144699|3142142.4796|1.16|4.4
20190213|Art_24|55400|1261042.49|1|5
20190911|Art_24|145138|2768494.1878|1|5.27
20210224|Art_24|75125|1654102.1688|1.17|4.53
20190515|Art_24|113316|2486587.4262|1|5.54
20201202|Art_24|79334|1654829.4228|1.09|3.68
20210519|Art_24|137327|2971487.707|1.16|5.01
20200819|Art_24|163760|3294594.6311|1.09|4.64
20210120|Art_24|55161|1355867.3102|1.17|4.5
20190522|Art_24|212792|4008980.8335|1|5.61
20190109|Art_24|59590|1339635.37|1|4.93
20201014|Art_24|129189|2696990.6107|1.09|4.58
20190424|Art_24|118935|2641315.0979|1|5.37
20210421|Art_24|130271|2817962.8801|1.17|5.08
20200101|Art_24|63679|1472613.6098|1.07|4.72
20201104|Art_24|95870|2000499.3739|1.09|3.35
20200715|Art_24|151680|3113852.3192|1.09|4.54
20191030|Art_24|96466|1896740.4034|1|5.12
20190417|Art_24|181732|3428948.4974|1|5.6
20191225|Art_24|71893|1664090.8194|1.07|5.54
20191002|Art_24|87356|1955424.45|1|5.42
20200617|Art_24|97248|2255105.4194|1.09|4.54
20210210|Art_24|70667|1621466.0626|1.17|4.58
20210303|Art_24|95898|2101702.3167|1.17|4.31
20191023|Art_24|107155|2104594.7393|1|5.26
20201209|Art_24|84172|1673331.0497|1.09|3.84
20210707|Art_24|141377|2974415.4957|1.16|3.58
20210714|Art_24|140780|2952805.1952|1.16|4.86
20190508|Art_24|110484|2460680.0601|1|5.55
20190821|Art_24|204841|3894161.922|1|5.67
20190731|Art_24|203554|3849896.127|1|5.45
20210127|Art_24|55833|1371337.6603|1.17|4.25
20200624|Art_24|101328|2361739.1404|1.09|4.45
20190529|Art_24|220621|4124094.9208|1|5.5
20190306|Art_24|81009|1841154.33|1|5.5
20190410|Art_24|171632|3238356.7902|1|5.37
20191211|Art_24|73196|1692841.8703|1.07|5.56
20210623|Art_24|157700|3354108.7526|1.16|4.95
20190403|Art_24|151146|2864964.7843|1|5.44
20200422|Art_24|110002|2184396.2085|1.09|4.25
20200527|Art_24|159996|3079092.3844|1.09|1.39
20201111|Art_24|86544|1813451.3184|1.09|4.47
20210609|Art_24|185939|3879506.6496|1.16|5.03
20210616|Art_24|189509|3946138.0196|1.16|5.02
20200722|Art_24|145577|2958179.4622|1.09|4.56
20200129|Art_24|58554|1357772.5599|1.11|5.28
20191204|Art_24|73866|1694260.98|1.07|4.66
20190123|Art_24|58337|1329372.26|1|5.04
20191009|Art_24|92322|2042047.6688|1|5.33
20200408|Art_24|98626|1974880.8824|1.09|3.79
20200826|Art_24|157801|3156908.733|1.09|4.54
20190710|Art_24|132592|2929712.9102|1|5.5
20201230|Art_24|100310|1990806.0949|1.09|4.37
20190807|Art_24|228654|4315271.9588|1|5.64
20201007|Art_24|101071|2270165.3095|1.09|4.68
20190925|Art_24|91468|2046732.77|1|5.27
20201118|Art_24|93725|1956271.0205|1.09|4.62
20200902|Art_24|167550|3343029.1797|1.09|3.49
20200603|Art_24|142878|2750295.9542|1.09|3.43
20191127|Art_24|70738|1608410.5197|1.07|4.64
20210113|Art_24|48777|1198052.0801|1.17|4.29
20200311|Art_24|69967|1620834.3396|1.06|5.05
20201021|Art_24|126560|2636234.8943|1.09|4.7
20190703|Art_24|126224|2827444.51|1|5.63
20190904|Art_24|178372|3384566.9144|1|5.57
20200205|Art_24|59531|1384037.6099|1.07|5.11
20200122|Art_24|58428|1352639.4297|1.11|5.35
20190612|Art_24|242776|4535184.7053|1|5.54
20200318|Art_24|88247|2029219.3985|1.06|5.26
20191113|Art_24|72563|1609510.1901|1.07|5.26
20210317|Art_24|108610|2370282.969|1.17|5
20190501|Art_24|112603|2507359.8507|1|5.51
20200923|Art_24|96062|2167058.7492|1.08|4.45
20201216|Art_24|91685|1928604.4943|1.09|4.64
20200610|Art_24|170612|3291022.2362|1.09|4.46
20200916|Art_24|97611|2195620.4404|1.08|4.47
20200115|Art_24|62115|1439160.6802|1.11|5.31
20200226|Art_24|68801|1589215.1096|1.06|5.06
20210324|Art_24|101974|2222247.4763|1.17|4.47
20210428|Art_24|130900|2863213.7446|1.17|5
20190313|Art_24|79362|1808515.26|1|5.25
20210331|Art_24|128193|2778861.1896|1.17|5.15
20190807|Art_25|65285|1085302.65|1|5.64
20190220|Art_25|51232|836769.9224|1|5.34
20200101|Art_25|38896|662959.28|1.07|4.72
20190612|Art_25|82226|1360992.46|1|5.54
20201111|Art_25|20961|374126.02|1.09|4.47
20200429|Art_25|27054|496966.43|1.09|4.13
20190904|Art_25|50955|843643.54|1|5.57
20200219|Art_25|35724|653217.8791|1.07|5.28
20190410|Art_25|54178|885222.96|1|5.37
20210106|Art_25|25301|462443.13|1.17|4.79
20200930|Art_25|26006|484380.09|1.08|4.57
20200729|Art_25|26316|488577.25|1.09|4.34
20190515|Art_25|70913|1160109.75|1|5.54
20210331|Art_25|36938|674642.05|1.17|5.15
20200212|Art_25|29319|545135.61|1.08|4.57
20210714|Art_25|36861|658986.8403|1.16|4.86
20190313|Art_25|77846|1124399.4204|1|5.25
20191225|Art_25|42720|727577.22|1.07|5.54
20200826|Art_25|29162|543447.76|1.09|4.54
20200205|Art_25|29767|607286.1|1.07|5.11
20190529|Art_25|72642|1201513.51|1|5.5
20200513|Art_25|25565|472097.16|1.07|3.19
20210407|Art_25|37659|690446.45|1.17|4.99
20210317|Art_25|32673|595582.25|1.17|5
20200318|Art_25|48277|829097.206600001|1.06|5.26
20190724|Art_25|64005|1067648.99|1|5.38
20210127|Art_25|19128|348870.48|1.17|4.25
20200115|Art_25|33916|577261.45|1.11|5.31
20210630|Art_25|33985|621568.15|1.16|4.9
20190821|Art_25|62796|1040402.53|1|5.67
20210519|Art_25|35469|648830.54|1.16|5.01
20200122|Art_25|31642|538689.37|1.11|5.35
20191016|Art_25|36892|610114.3|1|5.33
20210414|Art_25|39895|728602.55|1.17|5.08
20210203|Art_25|20481|373528.74|1.17|3.94
20210609|Art_25|41334|753142.460299999|1.16|5.03
20190424|Art_25|67507|1110951.23|1|5.37
20210602|Art_25|42631|777199.59|1.16|5.23
20210616|Art_25|41435|757645.23|1.16|5.02
20201230|Art_25|24781|451072.02|1.09|4.37
20210310|Art_25|26376|481836.47|1.17|4.8
20200401|Art_25|30050|549509.6|1.06|3.96
20191127|Art_25|35037|590910.02|1.07|4.64
20210505|Art_25|39024|712912.22|1.16|4.4
20210324|Art_25|29424|537282.71|1.17|4.47
20210421|Art_25|35118|641815.76|1.17|5.08
20190403|Art_25|50466|824640.48|1|5.44
20210120|Art_25|18659|341006.42|1.17|4.5
20210707|Art_25|36155|661750.74|1.16|3.58
20190731|Art_25|62111|1036298.46|1|5.45
20210217|Art_25|18377|335834.79|1.17|4.5
20190828|Art_25|50920|843535.55|1|5.38
20201104|Art_25|22192|401005.1597|1.09|3.35
20190327|Art_25|47085|770475.7998|1|5.18
20210512|Art_25|38227|699273.24|1.16|5.07
20191204|Art_25|40089|678700.34|1.07|4.66
20210210|Art_25|21578|393640.18|1.17|4.58
20201118|Art_25|23053|414402.43|1.09|4.62
20210526|Art_25|38761|706615.76|1.16|4.76
20190130|Art_25|34524|570178.2|1|4.97
20191030|Art_25|32442|537284.06|1|5.12
20200520|Art_25|32019|588050.32|1.09|1
20190320|Art_25|70157|1014643.2007|1|5.26
20200311|Art_25|39726|683732.5046|1.06|5.05
20190306|Art_25|77153|1127715.4417|1|5.5
20190717|Art_25|74445|1241507.9024|1|5.57
20190522|Art_25|77492|1278849.36|1|5.61
20201028|Art_25|24248|448996.91|1.09|4.46
20190925|Art_25|40391|667388.38|1|5.27
20190501|Art_25|66936|1095004.67|1|5.51
20190710|Art_25|84756|1344805.58|1|5.5
20190109|Art_25|38913|637283.47|1|4.93
20190227|Art_25|63074|928929.9669|1|5.12
20200226|Art_25|38299|658640.025|1.06|5.06
20200819|Art_25|31433|586315.75|1.09|4.64
20190508|Art_25|68764|1122382.76|1|5.55
20200624|Art_25|30214|558624.21|1.09|4.45
20190626|Art_25|88231|1398698.9402|1|5.49
20190814|Art_25|60590|1005502.36|1|5.49
20200304|Art_25|43476|746987.3827|1.06|4.37
20200617|Art_25|29396|543402.5|1.09|4.54
20200325|Art_25|30304|555028.26|1.07|4.71
20201216|Art_25|20645|374757.43|1.09|4.64
20201223|Art_25|24598|447368.48|1.09|4.74
20200812|Art_25|29067|540856.72|1.09|4.45
20210428|Art_25|37212|679329.25|1.17|5
20190918|Art_25|47656|790181.25|1|5.51
20201007|Art_25|25376|473022.47|1.09|4.68
20191002|Art_25|38507|636006.01|1|5.42
20200722|Art_25|30856|571997.48|1.09|4.56
20210224|Art_25|21453|391771.01|1.17|4.53
20190213|Art_25|35166|578605.91|1|5
20201209|Art_25|16565|300714.56|1.09|3.84
20200902|Art_25|30690|569235.54|1.09|3.49
20190619|Art_25|92290|1464251.9148|1|5.67
20201021|Art_25|26420|491326.19|1.09|4.7
20200923|Art_25|24337|453862.67|1.08|4.45
20200129|Art_25|30870|526150|1.11|5.28
20201125|Art_25|20013|362200.7|1.09|4.46
20210303|Art_25|27864|508006.35|1.17|4.31
20200603|Art_25|26258|485346.96|1.09|3.43
20201014|Art_25|27237|506230.31|1.09|4.58
20200506|Art_25|28798|530236.89|1.05|2.72
20200708|Art_25|31095|576614.85|1.09|3.12
20191211|Art_25|39630|673453.18|1.07|5.56
20191113|Art_25|33729|558043.73|1.07|5.26
20201202|Art_25|20320|367835.65|1.09|3.68
20190911|Art_25|42877|710207.1|1|5.27
20191023|Art_25|35875|593346.92|1|5.26
20200108|Art_25|36258|619909.12|1.11|5.19
20190703|Art_25|84685|1345934.4201|1|5.63
20200527|Art_25|29748|546203.07|1.09|1.39
20191009|Art_25|38584|638373.6|1|5.33
20191218|Art_25|41911|713165.27|1.07|5.33
20190123|Art_25|36741|606762.37|1|5.04
20200408|Art_25|26185|479420.45|1.09|3.79
20190605|Art_25|66153|1096378.5201|1|5.61
20191120|Art_25|38363|635137.37|1.07|5.49
20200415|Art_25|25925|473019.33|1.06|4.09
20210113|Art_25|16980|310230.91|1.17|4.29
20200422|Art_25|27437|501617.27|1.09|4.25
20190417|Art_25|59890|978999.35|1|5.6
20190206|Art_25|42437|699671.84|1|5.23
20200916|Art_25|24999|464667.11|1.08|4.47
20190116|Art_25|32930|538102.58|1|4.98
20210623|Art_25|39057|714075.08|1.16|4.95
20200715|Art_25|34288|637166.64|1.09|4.54
20200805|Art_25|30855|574179.65|1.09|2.77
20200701|Art_25|27812|513789.86|1.09|3.88
20191106|Art_25|33367|553355.77|1|4.99
20200909|Art_25|26645|497333.93|1.08|4.38
20200610|Art_25|30356|559237.01|1.09|4.46
20191030|Art_26|67266|1794876.55|1|5.12
20190717|Art_26|116306|3132517.4|1|5.57
20200624|Art_26|145275|3222108.5006|1.09|4.45
20201118|Art_26|99141|2264975.9801|1.09|4.62
20210512|Art_26|143865|3937396.75|1.16|5.07
20200311|Art_26|72804|1974317.5|1.06|5.05
20191127|Art_26|85216|1989493.7025|1.07|4.64
20200325|Art_26|84691|1971333.0001|1.07|4.71
20190911|Art_26|95283|2299469.4|1|5.27
20210630|Art_26|207555|4602447.0413|1.16|4.9
20200617|Art_26|132304|2962255.9996|1.09|4.54
20210414|Art_26|204293|4563460.25|1.17|5.08
20200226|Art_26|75475|2046482|1.06|5.06
20200205|Art_26|88255|2020175.6002|1.07|5.11
20190612|Art_26|127657|3396407.4|1|5.54
20191113|Art_26|86280|2014849.95|1.07|5.26
20190522|Art_26|109423|2943572.4|1|5.61
20190320|Art_26|61156|1676912|1|5.26
20200812|Art_26|111632|2990963.4999|1.09|4.45
20200415|Art_26|77884|1772423|1.06|4.09
20200212|Art_26|92490|2115201.4999|1.08|4.57
20190925|Art_26|77986|2099036.7|1|5.27
20210623|Art_26|242543|5412786.0395|1.16|4.95
20190724|Art_26|97948|2645501.5|1|5.38
20200715|Art_26|132559|3599226|1.09|4.54
20190703|Art_26|134631|3240837.1997|1|5.63
20210707|Art_26|214596|4813994.0082|1.16|3.58
20200122|Art_26|63619|1704658.05|1.11|5.35
20190213|Art_26|53819|1249446.5|1|5
20201209|Art_26|87553|1940485.1598|1.09|3.84
20210421|Art_26|189985|4251278.5012|1.17|5.08
20190410|Art_26|75351|2049634.4|1|5.37
20210324|Art_26|136960|3107914.5|1.17|4.47
20200708|Art_26|159646|3513795.9992|1.09|3.12
20210310|Art_26|94605|2580692|1.17|4.8
20190828|Art_26|110080|2651300.7|1|5.38
20210714|Art_26|222634|4952650.5003|1.16|4.86
20190313|Art_26|62693|1669897.5|1|5.25
20210317|Art_26|116358|3129395|1.17|5
20200422|Art_26|85271|1945948|1.09|4.25
20190327|Art_26|61470|1681075|1|5.18
20201111|Art_26|85887|1986241.4602|1.09|4.47
20190508|Art_26|108993|2641140.0001|1|5.55
20210602|Art_26|167800|4593898.5|1.16|5.23
20190807|Art_26|111758|3015531.8|1|5.64
20190123|Art_26|42738|1131282|1|5.04
20191023|Art_26|69142|1859792.75|1|5.26
20201223|Art_26|115821|2544167.99|1.09|4.74
20200318|Art_26|91171|2457284|1.06|5.26
20200429|Art_26|79198|2136292|1.09|4.13
20200826|Art_26|148065|3345649.5006|1.09|4.54
20210203|Art_26|102393|2301568.7493|1.17|3.94
20210331|Art_26|175108|3936315.9992|1.17|5.15
20190424|Art_26|108790|2640603.7003|1|5.37
20200108|Art_26|62313|1693906.7|1.11|5.19
20201202|Art_26|91661|2081923.82|1.09|3.68
20200219|Art_26|108034|2480762.0003|1.07|5.28
20210210|Art_26|111029|2483981.5001|1.17|4.58
20200722|Art_26|118233|3214480|1.09|4.56
20200115|Art_26|62989|1709798.3|1.11|5.31
20210616|Art_26|179995|4841093.06|1.16|5.02
20200701|Art_26|138258|3046157.0001|1.09|3.88
20200923|Art_26|89847|2452238.6102|1.08|4.45
20210519|Art_26|144974|3971058.75|1.16|5.01
20191002|Art_26|73633|1979611.3|1|5.42
20191204|Art_26|91640|2140780.3007|1.07|4.66
20210526|Art_26|149459|4090868.75|1.16|4.76
20190130|Art_26|51455|1203224|1|4.97
20200520|Art_26|83605|2259285|1.09|1
20191106|Art_26|82028|1927006.55|1|4.99
20190814|Art_26|104768|2797013.8|1|5.49
20201028|Art_26|86524|2369600.14|1.09|4.46
20210224|Art_26|78909|2150584|1.17|4.53
20190605|Art_26|96797|2601625.5|1|5.61
20200819|Art_26|155295|3534506.5007|1.09|4.64
20190904|Art_26|117667|2830218.3|1|5.57
20200909|Art_26|137795|3106884.8096|1.08|4.38
20191218|Art_26|101770|2362444.7003|1.07|5.33
20191016|Art_26|72583|1954051.4|1|5.33
20200603|Art_26|82794|2227299.5|1.09|3.43
20190821|Art_26|134674|3248086.8002|1|5.67
20210106|Art_26|122876|2659325.1606|1.17|4.79
20210303|Art_26|96946|2645934|1.17|4.31
20200408|Art_26|80123|1835780.9999|1.09|3.79
20210407|Art_26|181243|4052859.2494|1.17|4.99
20201007|Art_26|96416|2630781.1101|1.09|4.68
20190731|Art_26|102058|2754140.8|1|5.45
20190619|Art_26|139450|3371748.8001|1|5.67
20200506|Art_26|80679|2176085.5|1.05|2.72
20200610|Art_26|105549|2806221.5|1.09|4.46
20201104|Art_26|80210|2164578.9302|1.09|3.35
20210609|Art_26|165245|4521373.25|1.16|5.03
20190306|Art_26|64226|1711330.5|1|5.5
20200916|Art_26|91203|2485375.47|1.08|4.47
20210428|Art_26|137160|3738969.5|1.17|5
20190529|Art_26|102979|2775974.3|1|5.5
20201230|Art_26|120152|2603078.5009|1.09|4.37
20200129|Art_26|82564|1900210.3499|1.11|5.28
20190417|Art_26|83001|2233369.7|1|5.6
20190515|Art_26|112179|2722929.2001|1|5.54
20201125|Art_26|90882|2067764.6303|1.09|4.46
20210120|Art_26|68290|1865195.32|1.17|4.5
20191120|Art_26|89298|2080011.1|1.07|5.49
20200902|Art_26|143689|3251573.8199|1.09|3.49
20190220|Art_26|67076|1560585.5|1|5.34
20200401|Art_26|89025|2048931.9996|1.06|3.96
20210127|Art_26|70070|1878490.65|1.17|4.25
20190626|Art_26|135244|3259095.2|1|5.49
20210217|Art_26|92029|2060263.5003|1.17|4.5
20200513|Art_26|66782|1801982|1.07|3.19
20190206|Art_26|61566|1432024|1|5.23
20200805|Art_26|116799|3175374|1.09|2.77
20201216|Art_26|105492|2324283.9903|1.09|4.64
20190918|Art_26|96427|2391195.65|1|5.51
20191009|Art_26|78778|2121228.2|1|5.33
20190710|Art_26|130140|3138163.8|1|5.5
20190501|Art_26|109248|2647943.4|1|5.51
20210505|Art_26|144752|3953683|1.16|4.4
20190403|Art_26|71211|1944347.9|1|5.44
20200527|Art_26|85213|2296901.5|1.09|1.39
20200729|Art_26|100297|2725449.5|1.09|4.34
20191225|Art_26|100434|2317731.2002|1.07|5.54
20200101|Art_26|89050|2049508.0001|1.07|4.72
20201014|Art_26|94980|2594317.5896|1.09|4.58
20210113|Art_26|61677|1681859.49|1.17|4.29
